연번,정류소아이디(ID),정류소명,경도,위도,데이터기준일자
1,41013,10호광장/GS마켓,128.0608107,35.17222494,2021-09-09
2,41010,10호광장/들말한보아파트,128.0607303,35.17363619,2021-09-09
3,41009,10호광장/한보하이타운아파트,128.0594861,35.17249791,2021-09-09
4,42022,KBS,128.070659,35.18641268,2021-09-09
5,42021,KBS,128.0702461,35.18548123,2021-09-09
6,35033,kt동진주지점,128.1171298,35.18307947,2021-09-09
7,35032,kt동진주지점,128.1174716,35.18199025,2021-09-09
8,49008,LH 10단지,128.1438407,35.16886904,2021-09-09
9,49007,LH 10단지,128.1441576,35.16896294,2021-09-09
10,49045,LH 8/LH 9단지,128.1461273,35.17048554,2021-09-09
11,49046,LH 8/LH 9단지,128.1462659,35.1703941,2021-09-09
12,49039,LH 9-10 블럭,128.1438226,35.17090059,2021-09-09
13,49040,LH 9-10 블럭,128.1440966,35.17057159,2021-09-09
14,49021,LH3/LH5단지,128.1528514,35.17950228,2021-09-09
15,49022,LH3/LH5단지,128.1530175,35.17921453,2021-09-09
16,11073,LH3단지,128.153537,35.18102344,2021-09-09
17,11060,LH3단지,128.1536625,35.1811642,2021-09-09
18,49014,LH본사/LH4단지,128.1481819,35.17804598,2021-09-09
19,49013,LH본사/LH4단지,128.1483227,35.17810773,2021-09-09
20,48008,MBC,128.1085925,35.16334508,2021-09-09
21,47018,MBC,128.1085741,35.16319879,2021-09-09
22,6048,가곡,128.2956457,35.18393739,2021-09-09
23,6061,가곡,128.2957829,35.18393367,2021-09-09
24,37001,가람초등학교/대림아파트,128.1015065,35.17484048,2021-09-09
25,37002,가람초등학교/대림아파트,128.1015221,35.17497779,2021-09-09
26,12078,가매실,128.0988022,35.25115522,2021-09-09
27,12077,가매실,128.0988874,35.2511567,2021-09-09
28,4056,가봉,128.2107096,35.12383267,2021-09-09
29,4057,가봉,128.2134571,35.12453749,2021-09-09
30,4025,가봉사거리,128.2171197,35.12517899,2021-09-09
31,4059,가봉사거리,128.2168653,35.12542784,2021-09-09
32,4024,가봉사거리,128.2171403,35.12527117,2021-09-09
33,4076,가수동,128.2186329,35.11999239,2021-09-09
34,1101,가수동,128.2188659,35.12017031,2021-09-09
35,10049,가정,128.1848591,35.25071944,2021-09-09
36,10048,가정,128.1848371,35.25089992,2021-09-09
37,5029,가좌,128.209408,35.21266106,2021-09-09
38,47043,가좌삼거리,128.1038172,35.15000173,2021-09-09
39,47027,가좌이주단지,128.1013914,35.14453071,2021-09-09
40,47028,가좌이주단지,128.1014794,35.1455619,2021-09-09
41,47039,가좌주공3단지,128.1088146,35.15564593,2021-09-09
42,47040,가좌주공3단지,128.108852,35.15577402,2021-09-09
43,47003,가좌주공그린빌,128.1011179,35.15029028,2021-09-09
44,47002,가좌주공그린빌,128.1006046,35.14965952,2021-09-09
45,47013,가좌주공아파트,128.1066481,35.16199514,2021-09-09
46,47014,가좌주공아파트,128.1066173,35.16134423,2021-09-09
47,48015,가좌주공아파트후문,128.1119455,35.16152527,2021-09-09
48,47019,가좌주공아파트후문,128.1116143,35.16178968,2021-09-09
49,2044,가호,128.0134742,35.12582733,2021-09-09
50,2043,가호,128.0135271,35.12588998,2021-09-09
51,2080,가호1,128.0103856,35.12912039,2021-09-09
52,2081,가호1,128.0103084,35.12909174,2021-09-09
53,2045,가호경로당,128.0118712,35.12727156,2021-09-09
54,2046,가호경로당,128.0119863,35.12726609,2021-09-09
55,2042,가호입구,128.0154259,35.12485109,2021-09-09
56,2041,가호입구,128.0160713,35.12514762,2021-09-09
57,14091,가화,128.0158322,35.20431851,2021-09-09
58,14092,가화,128.0160921,35.20425099,2021-09-09
59,14075,가화삼거리,127.9969274,35.2168258,2021-09-09
60,14074,가화삼거리,127.9969831,35.21689068,2021-09-09
61,14093,가화회관,128.000715,35.21536598,2021-09-09
62,14094,가화회관,128.000692,35.21528505,2021-09-09
63,43004,각한,128.0552207,35.20603162,2021-09-09
64,44024,각한,128.0549992,35.20587181,2021-09-09
65,1050,갈곡,128.206902,35.14736291,2021-09-09
66,1051,갈곡,128.2071106,35.14736984,2021-09-09
67,18017,갈릴리교회,128.0854937,35.17772727,2021-09-09
68,18016,갈릴리교회,128.0853695,35.17767205,2021-09-09
69,11016,갈전,128.1623652,35.18810431,2021-09-09
70,11015,갈전,128.1624855,35.18807161,2021-09-09
71,1014,갈촌삼거리,128.1940787,35.16850588,2021-09-09
72,1013,갈촌삼거리,128.1936605,35.16823961,2021-09-09
73,42045,갑을가든,128.0741058,35.18303833,2021-09-09
74,42012,갑을가든,128.0744445,35.18332825,2021-09-09
75,15032,갓골,127.9957605,35.1952446,2021-09-09
76,15031,갓골,127.9956773,35.19517092,2021-09-09
77,10096,강골,128.2152535,35.21784123,2021-09-09
78,10073,강골,128.2153261,35.21792612,2021-09-09
79,3082,강남,128.0935212,35.11479348,2021-09-09
80,3083,강남,128.0931652,35.11462319,2021-09-09
81,34015,강동한의원,128.0757882,35.19823285,2021-09-09
82,34014,강동한의원,128.0757619,35.19769456,2021-09-09
83,3009,강서,128.0924222,35.11545458,2021-09-09
84,3017,강주교회,128.0985876,35.11244932,2021-09-09
85,3018,강주교회,128.0986157,35.11249864,2021-09-09
86,13077,개심,128.1047418,35.29088394,2021-09-09
87,13063,개심,128.1047616,35.29072603,2021-09-09
88,13012,개심회관,128.1066035,35.28895169,2021-09-09
89,13011,개심회관,128.106425,35.28896234,2021-09-09
90,6012,개암,128.2930884,35.16733387,2021-09-09
91,6011,개암,128.2933276,35.16736736,2021-09-09
92,48601,개양군부대,128.1256725,35.16389509,2021-09-09
93,48602,개양군부대,128.1262188,35.16371876,2021-09-09
94,48001,개양변전소교차로,128.1114398,35.16025231,2021-09-09
95,48002,개양변전소교차로,128.1119741,35.1602046,2021-09-09
96,47009,개양오거리,128.1077374,35.15775131,2021-09-09
97,47010,개양오거리,128.1075283,35.15791095,2021-09-09
98,33002,갤러리아백화점,128.0818704,35.19713766,2021-09-09
99,33001,갤러리아백화점,128.081507,35.19684798,2021-09-09
100,8068,거곡,128.2804434,35.20418858,2021-09-09
101,8069,거곡,128.2804459,35.20434853,2021-09-09
102,8040,거곡경로회관,128.2829672,35.20669896,2021-09-09
103,8039,거곡경로회관,128.2833249,35.20692274,2021-09-09
104,7035,검정,128.338782,35.18969147,2021-09-09
105,7036,검정,128.3389723,35.18957896,2021-09-09
106,7034,검정사거리,128.3354976,35.19025273,2021-09-09
107,7033,검정사거리,128.3355949,35.19016378,2021-09-09
108,5031,경남과학고등학교,128.2218698,35.19992659,2021-09-09
109,5032,경남과학고등학교,128.2216384,35.19966766,2021-09-09
110,39040,경남도로관리사업소진주지소,128.1191166,35.208881,2021-09-09
111,39041,경남도로관리사업소진주지소,128.1191596,35.20881076,2021-09-09
112,20004,경남문화예술회관,128.093164,35.18652482,2021-09-09
113,20003,경남문화예술회관,128.0931016,35.18637442,2021-09-09
114,39018,경남서부보훈지청,128.1170809,35.21238781,2021-09-09
115,39017,경남서부보훈지청,128.1166104,35.21251383,2021-09-09
116,39019,경남서부청사/보건소,128.1223119,35.21244308,2021-09-09
117,39020,경남서부청사/보건소,128.121578,35.21258507,2021-09-09
118,38009,경남예술고등학교,128.1023975,35.21541106,2021-09-09
119,38010,경남예술고등학교,128.1022925,35.21536019,2021-09-09
120,38012,경남예술고등학교정문,128.1043601,35.2151656,2021-09-09
121,38013,경남예술고등학교정문,128.1039731,35.2149776,2021-09-09
122,35043,경남예식장,128.1174113,35.17898723,2021-09-09
123,38008,경남자동차고등학교,128.1007609,35.21905592,2021-09-09
124,38007,경남자동차고등학교,128.1008752,35.21877773,2021-09-09
125,48018,경남정보고등학교,128.1176408,35.158458,2021-09-09
126,48017,경남정보고등학교,128.1177992,35.15860075,2021-09-09
127,47004,경상국립대학교가좌캠퍼스정문,128.1044682,35.15175144,2021-09-09
128,47005,경상국립대학교가좌캠퍼스정문,128.1056989,35.15268208,2021-09-09
129,47008,경상국립대학교가좌캠퍼스후문,128.1073876,35.15542013,2021-09-09
130,47007,경상국립대학교가좌캠퍼스후문,128.1070501,35.15522042,2021-09-09
131,19015,경상국립대학교병원,128.0968863,35.1759482,2021-09-09
132,19014,경상국립대학교병원,128.0964192,35.17549277,2021-09-09
133,20009,경상국립대학교칠암캠퍼스정문,128.0967611,35.17888532,2021-09-09
134,20010,경상국립대학교칠암캠퍼스정문,128.0966265,35.17908032,2021-09-09
135,7001,경상남도수목원,128.2971615,35.16274335,2021-09-09
136,7002,경상남도수목원,128.2970234,35.16302874,2021-09-09
137,7047,경상남도수목원주차장,128.2950108,35.16380735,2021-09-09
138,7048,경상남도수목원주차장,128.2952282,35.16384783,2021-09-09
139,46040,경해여자고등학교,128.0397112,35.16428937,2021-09-09
140,46047,경해여자중학교,128.0432285,35.16642882,2021-09-09
141,46048,경해여자중학교,128.0433912,35.16647269,2021-09-09
142,1098,계리,128.163007,35.13496146,2021-09-09
143,14084,계원,128.0441493,35.26707609,2021-09-09
144,14114,계원,128.0442381,35.26714067,2021-09-09
145,14115,계원리저수지,128.0432727,35.27327553,2021-09-09
146,14086,계원저수지,128.0431721,35.27314346,2021-09-09
147,14049,계원회관,128.0435054,35.27042544,2021-09-09
148,14048,계원회관,128.0437034,35.27022545,2021-09-09
149,1003,고려맨션,128.1603155,35.16419685,2021-09-09
150,1004,고려맨션,128.1604943,35.16442272,2021-09-09
151,3042,고미사거리,128.1386727,35.13788147,2021-09-09
152,3043,고미사거리,128.1385059,35.13792134,2021-09-09
153,20008,고속버스터미널,128.0933754,35.17895199,2021-09-09
154,20007,고속버스터미널,128.0936638,35.17876462,2021-09-09
155,15020,고월,127.9968854,35.14101466,2021-09-09
156,15019,고월,127.9971378,35.14079176,2021-09-09
157,10032,곡정,128.1654291,35.30427515,2021-09-09
158,10033,곡정,128.1653111,35.30428756,2021-09-09
159,12125,곤충자원산업화지원센터,128.1258725,35.22594066,2021-09-09
160,12126,곤충자원산업화지원센터,128.1258006,35.22610357,2021-09-09
161,11020,공군교육사령부정문,128.1505537,35.18491162,2021-09-09
162,11019,공군교육사령부정문,128.1507856,35.18481027,2021-09-09
163,1109,공군교육사령부후문,128.1502893,35.20665106,2021-09-09
164,11037,공군교육사령부후문,128.1498434,35.20501269,2021-09-09
165,35012,공단광장,128.1163384,35.18000207,2021-09-09
166,35011,공단광장,128.115133,35.17975856,2021-09-09
167,36023,공단시장,128.1200056,35.18444766,2021-09-09
168,35041,공단시장,128.1201819,35.18429507,2021-09-09
169,2087,공영차고지,128.0852206,35.15403432,2021-09-09
170,2088,공영차고지,128.0851285,35.15392248,2021-09-09
171,10004,관동,128.1451793,35.25093925,2021-09-09
172,10003,관동,128.1453084,35.25093578,2021-09-09
173,11063,관방,128.1654382,35.23221541,2021-09-09
174,11036,관방,128.1654483,35.23195845,2021-09-09
175,11044,관방,128.1639203,35.22902953,2021-09-09
176,11045,관방1,128.162167,35.22563367,2021-09-09
177,14120,관지,128.0381755,35.25018173,2021-09-09
178,14121,관지,128.038272,35.24999163,2021-09-09
179,14082,관지,128.0418628,35.25092207,2021-09-09
180,14112,관지,128.0417795,35.25085519,2021-09-09
181,14044,관지소류지,128.040573,35.253601,2021-09-09
182,14045,관지소류지,128.0405815,35.25383076,2021-09-09
183,16033,광명,127.9571962,35.15918755,2021-09-09
184,16032,광명,127.9571027,35.15916801,2021-09-09
185,10021,광석,128.1672287,35.27264323,2021-09-09
186,10022,광석,128.1671104,35.27262634,2021-09-09
187,10086,광석삼거리,128.1686095,35.26681664,2021-09-09
188,10085,광석삼거리,128.1685128,35.26677927,2021-09-09
189,5030,교동,128.2170639,35.1698859,2021-09-09
190,3074,구)예하초등학교,128.0945113,35.12199975,2021-09-09
191,36012,구.35번종점,128.1222832,35.18820977,2021-09-09
192,36011,구.35번종점,128.1221191,35.1882541,2021-09-09
193,1052,구.갈촌역,128.2108639,35.14592412,2021-09-09
194,1053,구.갈촌역,128.2111111,35.14575941,2021-09-09
195,38004,구.대신주유소,128.1020281,35.21082683,2021-09-09
196,38003,구.대신주유소,128.1021409,35.21064555,2021-09-09
197,12131,구.덕오초등학교,128.1256329,35.24894831,2021-09-09
198,12130,구.덕오초등학교,128.1264006,35.24864824,2021-09-09
199,19002,구.망경주유소,128.0879951,35.17576702,2021-09-09
200,19001,구.망경주유소,128.0879305,35.17565719,2021-09-09
201,1057,구.문산역/문산행복주택,128.1617163,35.16506895,2021-09-09
202,1058,구.문산역/문산행복주택,128.1616186,35.1651465,2021-09-09
203,35002,구.법원,128.1023525,35.17937083,2021-09-09
204,35001,구.법원,128.1027728,35.17920027,2021-09-09
205,32004,구.부산교통사거리,128.0892213,35.19424168,2021-09-09
206,32003,구.부산교통사거리,128.0889198,35.19406638,2021-09-09
207,37030,구.삼삼주유소,128.117841,35.17649793,2021-09-09
208,37029,구.삼삼주유소,128.1175723,35.17651393,2021-09-09
209,3075,구.예하초등학교,128.0941575,35.12197568,2021-09-09
210,17003,구.제일예식장,128.0860743,35.18691984,2021-09-09
211,17004,구.제일예식장,128.0862674,35.18699247,2021-09-09
212,19004,구.철길건널목교차로,128.0906503,35.1750559,2021-09-09
213,19003,구.철길건널목교차로,128.0896377,35.17526555,2021-09-09
214,39024,구.초전주유소,128.1231934,35.20907308,2021-09-09
215,39023,구.초전주유소,128.1235005,35.20924148,2021-09-09
216,37026,구.한일병원,128.1182569,35.17061066,2021-09-09
217,37025,구.한일병원,128.1179567,35.17091331,2021-09-09
218,37019,구.한일병원앞,128.1188787,35.17131039,2021-09-09
219,37020,구.한일병원앞,128.1185887,35.17137841,2021-09-09
220,9006,구계,128.2524661,35.21734926,2021-09-09
221,9005,구계,128.2526676,35.21706102,2021-09-09
222,6009,구리/반성시장,128.2838951,35.1705839,2021-09-09
223,6010,구리/반성시장,128.2845237,35.17042176,2021-09-09
224,14052,구배골,128.0329508,35.28523864,2021-09-09
225,14053,구배골,128.0330806,35.28525399,2021-09-09
226,16098,구사,127.8949366,35.22672826,2021-09-09
227,16099,구사,127.8950195,35.22677947,2021-09-09
228,16080,구사1,127.8952298,35.23117632,2021-09-09
229,16079,구사1,127.895143,35.23102148,2021-09-09
230,2095,구시골,128.0326967,35.14792299,2021-09-09
231,2096,구시골,128.032793,35.1479492,2021-09-09
232,11001,구암,128.1314977,35.21299073,2021-09-09
233,11002,구암,128.1311225,35.21266076,2021-09-09
234,9033,구절,128.2619647,35.23003521,2021-09-09
235,9032,구절,128.2615524,35.23036397,2021-09-09
236,5013,구천,128.2269858,35.16143987,2021-09-09
237,5044,구천,128.2269957,35.16133837,2021-09-09
238,16025,구태,127.9151191,35.21660434,2021-09-09
239,16026,구태,127.9151804,35.2166895,2021-09-09
240,42034,국제아파트,128.062183,35.18278522,2021-09-09
241,42033,국제아파트,128.0632592,35.18217641,2021-09-09
242,1066,그린빌라,128.1991557,35.17078331,2021-09-09
243,4067,금곡농협,128.1871585,35.09198835,2021-09-09
244,4037,금곡면사무소,128.1874704,35.09497086,2021-09-09
245,4038,금곡면사무소,128.1873507,35.09484359,2021-09-09
246,4039,금곡사거리,128.1870157,35.0906468,2021-09-09
247,4040,금곡사거리,128.1868738,35.09069326,2021-09-09
248,4077,금곡종점,128.1879924,35.09051958,2021-09-09
249,4047,금곡종점,128.1885239,35.0906816,2021-09-09
250,4035,금곡중학교,128.1834468,35.10339007,2021-09-09
251,4036,금곡중학교,128.1835674,35.10338664,2021-09-09
252,16042,금동,127.9316608,35.20159976,2021-09-09
253,16043,금동,127.9316566,35.20123026,2021-09-09
254,11005,금산농협,128.1457111,35.21473624,2021-09-09
255,11006,금산농협,128.1456002,35.21465392,2021-09-09
256,11074,금산농협갈전지점,128.1525427,35.18370504,2021-09-09
257,11075,금산농협갈전지점,128.1523114,35.18365317,2021-09-09
258,11008,금산면사무소/금산흥한아파트,128.1498567,35.21257439,2021-09-09
259,11007,금산면사무소/금산흥한아파트,128.1496816,35.21281265,2021-09-09
260,11051,금산아이파크/금산흥한아파트,128.1468737,35.21598704,2021-09-09
261,11029,금산아이파크/금산흥한아파트,128.146632,35.21598257,2021-09-09
262,11030,금산우체국/금산푸르지오2단지,128.1479963,35.21772265,2021-09-09
263,11031,금산우체국/금산푸르지오2단지,128.1482096,35.21765979,2021-09-09
264,11003,금산진흥루벤스아파트,128.1390764,35.21404402,2021-09-09
265,11004,금산진흥루벤스아파트,128.1391182,35.21389266,2021-09-09
266,15014,금성,127.9729968,35.14345312,2021-09-09
267,15013,금성,127.9731061,35.14341393,2021-09-09
268,39006,금성초등학교,128.116455,35.19855645,2021-09-09
269,7058,금야,128.268044,35.14556448,2021-09-09
270,6039,금야,128.2679006,35.14569667,2021-09-09
271,19012,금호석류/은빛한보아파트,128.094622,35.17204127,2021-09-09
272,19013,금호석류/은빛한보아파트,128.0946313,35.17152048,2021-09-09
273,11079,금호지,128.1513852,35.20728711,2021-09-09
274,11055,금호지,128.1512172,35.20723484,2021-09-09
275,12080,기동,128.0747111,35.23065309,2021-09-09
276,12081,기동,128.0759216,35.23203495,2021-09-09
277,13088,기전,128.1262658,35.32977163,2021-09-09
278,13068,기전,128.1262232,35.32987342,2021-09-09
279,13045,기전1,128.1301231,35.33429834,2021-09-09
280,13044,기전1,128.1300127,35.33427008,2021-09-09
281,13090,기전회관,128.1294769,35.33330847,2021-09-09
282,13089,기전회관,128.1294574,35.33309235,2021-09-09
283,7011,길성,128.3249442,35.14864407,2021-09-09
284,7062,길성리,128.3266149,35.14731422,2021-09-09
285,37032,김시민대교입구,128.1236245,35.17578647,2021-09-09
286,37033,김시민대교입구,128.1216561,35.17593089,2021-09-09
287,49031,나래공원,128.1339297,35.17463365,2021-09-09
288,49032,나래공원,128.1343691,35.17465883,2021-09-09
289,14102,나부리,128.0458353,35.21316951,2021-09-09
290,14103,나부리,128.0459773,35.21324783,2021-09-09
291,44026,나부리경로당,128.0506016,35.21038013,2021-09-09
292,44025,나부리경로당,128.0502054,35.21038992,2021-09-09
293,25009,나불천복개도로교차로,128.0725414,35.18909317,2021-09-09
294,25010,나불천복개도로교차로,128.0727876,35.1890279,2021-09-09
295,10074,남강노인복지센터,128.1982487,35.230302,2021-09-09
296,10075,남강노인복지센터,128.1981443,35.23029628,2021-09-09
297,35026,남강초등학교,128.1075508,35.18263343,2021-09-09
298,35025,남강초등학교,128.1075236,35.18244891,2021-09-09
299,35027,남강초등학교앞,128.1105209,35.18327995,2021-09-09
300,35044,남강카누빌,128.0998835,35.18168484,2021-09-09
301,8060,남마성,128.2376366,35.20467205,2021-09-09
302,8059,남마성,128.2376785,35.20453643,2021-09-09
303,8048,남마성경로회관,128.2364157,35.20417305,2021-09-09
304,8047,남마성경로회관,128.2365403,35.20406362,2021-09-09
305,6042,남산,128.262766,35.14680705,2021-09-09
306,7057,남산,128.2626504,35.14678347,2021-09-09
307,7059,남산삼거리,128.2734684,35.14457701,2021-09-09
308,7056,남산회관,128.2605846,35.14783921,2021-09-09
309,6043,남산회관,128.2607519,35.14783522,2021-09-09
310,14072,남성,128.0501208,35.26803611,2021-09-09
311,14071,남성,128.0500192,35.26804149,2021-09-09
312,11042,남성,128.1602421,35.23565868,2021-09-09
313,11043,남성회관,128.1619378,35.23478394,2021-09-09
314,6045,남영화학,128.2584246,35.1481298,2021-09-09
315,7055,남영화학,128.2583001,35.14806124,2021-09-09
316,3069,내계,128.1441636,35.12470903,2021-09-09
317,2005,내동교차로,128.0699912,35.15890627,2021-09-09
318,2006,내동교차로,128.0696295,35.15915281,2021-09-09
319,2003,내동면사무소,128.0690477,35.160404,2021-09-09
320,2004,내동면사무소,128.0691606,35.16064636,2021-09-09
321,2001,내동초등학교/남강휴먼빌,128.0677047,35.1634555,2021-09-09
322,2002,내동초등학교/남강휴먼빌,128.0673742,35.16335927,2021-09-09
323,13015,내리실,128.0789817,35.30568352,2021-09-09
324,13016,내리실,128.0788974,35.30575187,2021-09-09
325,14030,내율,128.0059062,35.29108515,2021-09-09
326,14029,내율,128.0059915,35.29095995,2021-09-09
327,13072,내인,128.0902501,35.32054824,2021-09-09
328,13073,내인,128.0903605,35.32057879,2021-09-09
329,5014,내촌,128.2571327,35.16668718,2021-09-09
330,15036,내촌,127.9884301,35.16226483,2021-09-09
331,5015,내촌,128.2569629,35.16671147,2021-09-09
332,15035,내촌,127.9882895,35.16221416,2021-09-09
333,15040,내촌1,127.9832138,35.1668116,2021-09-09
334,15039,내촌1,127.9836045,35.16666872,2021-09-09
335,15034,내촌삼거리,127.9889065,35.16059352,2021-09-09
336,15033,내촌삼거리,127.9888099,35.16054473,2021-09-09
337,14124,내팔미,128.0024916,35.26313602,2021-09-09
338,14125,내팔미,128.0024302,35.26328524,2021-09-09
339,2077,내평,128.0234,35.13696141,2021-09-09
340,2078,내평,128.0234008,35.13658851,2021-09-09
341,2036,내평회관입구,128.0247096,35.13851993,2021-09-09
342,2035,내평회관입구,128.0251686,35.13868439,2021-09-09
343,12083,냉정,128.0985477,35.25600849,2021-09-09
344,12106,냉정,128.0989063,35.25377478,2021-09-09
345,12107,냉정,128.0990483,35.25378878,2021-09-09
346,12079,냉정종점,128.098003,35.25768106,2021-09-09
347,12108,냉정종점,128.0979256,35.2576412,2021-09-09
348,12082,냉정회관,128.0982805,35.25605847,2021-09-09
349,32002,논개시장,128.0873168,35.19406952,2021-09-09
350,32001,논개시장,128.0866609,35.19366757,2021-09-09
351,32005,논개시장주차장,128.0876848,35.19490893,2021-09-09
352,32006,논개시장주차장,128.0879744,35.19480268,2021-09-09
353,39025,농산물도매시장/산업인력공단,128.1239842,35.21146994,2021-09-09
354,39044,농산물도매시장/산업인력공단,128.1244634,35.21119715,2021-09-09
355,39045,농산물도매시장입구,128.1254585,35.21108572,2021-09-09
356,39014,농업기술원,128.1156116,35.21034866,2021-09-09
357,39013,농업기술원,128.1153534,35.21113968,2021-09-09
358,28001,농협중앙지점,128.084688,35.19186013,2021-09-09
359,28002,농협중앙지점,128.0848338,35.19209316,2021-09-09
360,11027,느티나무아파트,128.1456827,35.21787738,2021-09-09
361,8010,다무,128.2730486,35.17626606,2021-09-09
362,8011,다무,128.2733418,35.17623594,2021-09-09
363,8008,다무경로회관,128.2694347,35.17839722,2021-09-09
364,8009,다무경로회관,128.2703303,35.17811068,2021-09-09
365,14128,다원,128.0266169,35.20158222,2021-09-09
366,14127,다원,128.0265849,35.2016591,2021-09-09
367,10009,단목,128.1440089,35.25697767,2021-09-09
368,10008,단목,128.1440077,35.25689882,2021-09-09
369,10005,단목삼거리,128.1488145,35.25355457,2021-09-09
370,10007,단목삼거리,128.1487636,35.25364518,2021-09-09
371,6033,답천,128.2876928,35.15909505,2021-09-09
372,6032,답천,128.2877866,35.15912785,2021-09-09
373,15042,당촌,127.9778526,35.17121285,2021-09-09
374,15041,당촌,127.9776871,35.17114659,2021-09-09
375,15603,당촌경로당,127.9724305,35.17864481,2021-09-09
376,15604,당촌경로당,127.9725195,35.17874324,2021-09-09
377,15043,당촌삼거리,127.9726408,35.17346754,2021-09-09
378,15044,당촌삼거리,127.9727537,35.17349818,2021-09-09
379,16086,대각,127.9327921,35.22082729,2021-09-09
380,16085,대각,127.9329034,35.22071152,2021-09-09
381,16012,대각1,127.9327987,35.22572361,2021-09-09
382,16013,대각1,127.9328893,35.22572291,2021-09-09
383,16010,대각회관,127.9321724,35.22282622,2021-09-09
384,16011,대각회관,127.9322865,35.22295152,2021-09-09
385,13069,대곡,128.1393994,35.33971804,2021-09-09
386,13070,대곡,128.1394443,35.33977846,2021-09-09
387,10083,대곡고등학교,128.1668163,35.26131585,2021-09-09
388,10084,대곡고등학교,128.1667569,35.26139303,2021-09-09
389,10068,대곡농공단지,128.183288,35.25809152,2021-09-09
390,10069,대곡농공단지,128.1834388,35.25807202,2021-09-09
391,10046,대곡농공단지입구,128.1802893,35.25551386,2021-09-09
392,10047,대곡농공단지입구,128.1802141,35.25544249,2021-09-09
393,10019,대곡면사무소,128.1690633,35.26436753,2021-09-09
394,10020,대곡면사무소,128.168959,35.26437304,2021-09-09
395,10018,대곡삼거리,128.1685149,35.26195063,2021-09-09
396,10017,대곡삼거리,128.1682867,35.26193932,2021-09-09
397,13047,대곡회관,128.1429655,35.34066451,2021-09-09
398,13046,대곡회관,128.1429584,35.34074569,2021-09-09
399,7004,대동,128.3022425,35.16022417,2021-09-09
400,2089,대동1,128.0896638,35.15129965,2021-09-09
401,2090,대동1,128.0898094,35.15131862,2021-09-09
402,2091,대동2,128.0924168,35.1503713,2021-09-09
403,2092,대동2,128.0926222,35.15034466,2021-09-09
404,47031,대동아파트,128.1110716,35.1632435,2021-09-09
405,48016,대동아파트,128.1113627,35.16306283,2021-09-09
406,3096,대명엔지니어링,128.109136,35.12595625,2021-09-09
407,3097,대명엔지니어링,128.1089947,35.12605218,2021-09-09
408,3077,대방,128.0893473,35.13187482,2021-09-09
409,10039,대봉,128.1730108,35.25900726,2021-09-09
410,10040,대봉,128.1729198,35.25917713,2021-09-09
411,1094,대사,128.2509797,35.14618801,2021-09-09
412,5022,대사입구,128.2546604,35.14900028,2021-09-09
413,5023,대사입구,128.2545403,35.14904208,2021-09-09
414,10080,대성금속,128.1373991,35.26185735,2021-09-09
415,10076,대성금속,128.1374196,35.26194954,2021-09-09
416,44004,대아중고등학교,128.0580872,35.19075705,2021-09-09
417,44003,대아중고등학교,128.0581234,35.19057877,2021-09-09
418,12020,대암,128.0811094,35.26828815,2021-09-09
419,12019,대암,128.0809464,35.26822201,2021-09-09
420,18004,대양주유소,128.0832017,35.18472612,2021-09-09
421,18003,대양주유소,128.0836403,35.18468839,2021-09-09
422,16030,대우,127.9141917,35.23894583,2021-09-09
423,16029,대우,127.9145571,35.23919994,2021-09-09
424,16031,대우경로당,127.9158147,35.24088715,2021-09-09
425,3111,대중산업,128.0978983,35.11812009,2021-09-09
426,7005,대천,128.3074926,35.15678523,2021-09-09
427,7006,대천,128.3074921,35.15658695,2021-09-09
428,3022,대초,128.1115718,35.10922593,2021-09-09
429,3021,대초,128.1116085,35.10910392,2021-09-09
430,15012,대평면사무소,127.960307,35.23283387,2021-09-09
431,15048,대평면사무소,127.9603902,35.23290531,2021-09-09
432,15010,대평삼거리,127.9629031,35.22989076,2021-09-09
433,15011,대평삼거리,127.9627618,35.22978598,2021-09-09
434,15022,대평입구,127.9612517,35.23050776,2021-09-09
435,9001,대필동,128.2470513,35.22414673,2021-09-09
436,9002,대필동,128.2468599,35.22402027,2021-09-09
437,1023,대호,128.1490968,35.15491002,2021-09-09
438,1024,대호,128.1490009,35.15491769,2021-09-09
439,48023,대호빌라,128.1163835,35.16219064,2021-09-09
440,1021,대호영농조합,128.1485329,35.15207402,2021-09-09
441,1022,대호영농조합,128.1484045,35.151913,2021-09-09
442,5010,대흥,128.2436225,35.18873012,2021-09-09
443,5009,대흥,128.2445323,35.18899566,2021-09-09
444,12068,대흥조경,128.1195879,35.25737735,2021-09-09
445,12069,대흥조경,128.1197088,35.25737849,2021-09-09
446,4046,덕계,128.2002399,35.07322059,2021-09-09
447,4068,덕계,128.2002416,35.07315523,2021-09-09
448,14046,덕곡,128.0417045,35.25873541,2021-09-09
449,10059,덕곡,128.1847018,35.22536338,2021-09-09
450,10095,덕곡,128.1846756,35.22525774,2021-09-09
451,14047,덕곡,128.0418012,35.25877288,2021-09-09
452,16022,덕곡경로당,127.9260029,35.21175364,2021-09-09
453,16021,덕곡경로당,127.9256917,35.21185842,2021-09-09
454,10054,덕곡입구,128.1978845,35.22775498,2021-09-09
455,16008,덕곡입구,127.9334382,35.20746714,2021-09-09
456,16009,덕곡입구,127.9335341,35.20745062,2021-09-09
457,10055,덕곡입구,128.1979638,35.22754465,2021-09-09
458,1033,덕남/문산행복주택,128.1636307,35.16597666,2021-09-09
